group,model,rmse,mae,mape,file_index
Random,PIMOE,0.056121774,0.038865935,2.8579382225871086,7
Random,PIMOE,0.05441218,0.03634467,2.6614824309945107,8
Random,PIMOE,0.053649344,0.037170764,2.7204975485801697,9
Random,PATCHTST,0.28927755,0.23154062,16.43962264060974,0
Random,PATCHTST,0.2885052,0.23395121,16.11105650663376,1
Random,PATCHTST,0.28905153,0.22988793,16.446872055530548,2
Random,PATCHTST,0.2886204,0.23092262,16.343148052692413,3
Random,PATCHTST,0.2875282,0.22985514,16.167153418064117,4
Random,PATCHTST,0.2876834,0.23027442,16.20829850435257,5
Random,PATCHTST,0.30189762,0.23735416,17.236728966236115,6
Random,PATCHTST,0.28763857,0.23319852,16.10662192106247,7
Random,PATCHTST,0.28762463,0.23123471,16.18470549583435,8
Random,PATCHTST,0.28792125,0.23066697,16.25107228755951,9
Random,Informer,0.29099146,0.23291568,16.505315899848938,0
Random,Informer,0.28983468,0.2310448,16.42548143863678,1
Random,Informer,0.2936132,0.23102902,16.686351597309113,2
Random,Informer,0.28937647,0.23520371,16.5362685918808,3
